Code,Site Name,Visit Date,Visit Time,Electrical Conductivity (µS/cm),pH (pH Units),Temperature - AIR (° C),Temperature - WATER (° C),Turbidity - NTU (NTU),Days Since Last Rainfall,Water Type,Litter Pollutants,Region,Basin,Catchment,Sub Catchment,Longitude,Latitude,Northing,Easting
ME_YPL280,"Plenty River at Gorge Rd, South Morang, downstream of bridge",06-Mar-13,10:05:00,410,7.4,25,21,90,More than 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.103190739556 N,-37.6504398691825 E,5831276,332670
ME_YPL280,"Plenty River at Gorge Rd, South Morang, downstream of bridge",06-Jan-13,9:50:00,490,7.3,23,24,21,More than 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.103190739556 N,-37.6504398691825 E,5831276,332670
ME_YPL280,"Plenty River at Gorge Rd, South Morang, downstream of bridge",04-Apr-12,9:25:00,570,7.9,18,17,40,More than 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.103190739556 N,-37.6504398691825 E,5831276,332670
ME_YPL280,"Plenty River at Gorge Rd, South Morang, downstream of bridge",13-Mar-12,9:50:00,530,7.4,22,18,100,More than 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.103190739556 N,-37.6504398691825 E,5831276,332670
ME_YPL280,"Plenty River at Gorge Rd, South Morang, downstream of bridge",05-Sep-11,9:35:00,410,7.6,16,13,24,More than 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.103190739556 N,-37.6504398691825 E,5831276,332670
ME_YPL280,"Plenty River at Gorge Rd, South Morang, downstream of bridge",05-May-09,10:20:00,1170,7.7,15,10,20,More than 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.103190739556 N,-37.6504398691825 E,5831276,332670
ME_YPL280,"Plenty River at Gorge Rd, South Morang, downstream of bridge",03-Feb-09,14:00:00,1180,7.7,32,28,20,More than 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.103190739556 N,-37.6504398691825 E,5831276,332670
ME_YPL280,"Plenty River at Gorge Rd, South Morang, downstream of bridge",14-Feb-08,9:30:00,850,7.1,29,20,0,More than 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.103190739556 N,-37.6504398691825 E,5831276,332670
ME_YPL280,"Plenty River at Gorge Rd, South Morang, downstream of bridge",26-Apr-07,13:35:00,690,7.8,16,16,10,More than 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.103190739556 N,-37.6504398691825 E,5831276,332670
ME_YPL280,"Plenty River at Gorge Rd, South Morang, downstream of bridge",20-Jun-07,13:20:00,1320,8.2,10,8,10,Last 24 hrs,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.103190739556 N,-37.6504398691825 E,5831276,332670
ME_YPL280,"Plenty River at Gorge Rd, South Morang, downstream of bridge",09-Nov-08,9:00:00,930,7.3,21,17,,More than 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.103190739556 N,-37.6504398691825 E,5831276,332670
ME_YPL280,"Plenty River at Gorge Rd, South Morang, downstream of bridge",07-Sep-08,9:00:00,740,7.1,14,12,,More than 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.103190739556 N,-37.6504398691825 E,5831276,332670
ME_YPL280,"Plenty River at Gorge Rd, South Morang, downstream of bridge",03-Aug-08,9:00:00,1160,7.7,13,9,,More than 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.103190739556 N,-37.6504398691825 E,5831276,332670
ME_YPL280,"Plenty River at Gorge Rd, South Morang, downstream of bridge",06-Jul-08,9:00:00,,,13,9,,More than 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.103190739556 N,-37.6504398691825 E,5831276,332670
ME_YPL280,"Plenty River at Gorge Rd, South Morang, downstream of bridge",01-Jun-08,10:00:00,1330,7.3,10,9,,More than 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.103190739556 N,-37.6504398691825 E,5831276,332670
ME_YPL280,"Plenty River at Gorge Rd, South Morang, downstream of bridge",04-May-08,10:00:00,930,8.1,14,12,,More than 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.103190739556 N,-37.6504398691825 E,5831276,332670
ME_YPL280,"Plenty River at Gorge Rd, South Morang, downstream of bridge",06-Apr-08,10:00:00,830,8,18,16,,More than 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.103190739556 N,-37.6504398691825 E,5831276,332670
ME_YPL280,"Plenty River at Gorge Rd, South Morang, downstream of bridge",09-Mar-08,10:00:00,980,7.7,17,18,,More than 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.103190739556 N,-37.6504398691825 E,5831276,332670
ME_YPL280,"Plenty River at Gorge Rd, South Morang, downstream of bridge",05-Nov-07,10:00:00,1130,8.4,16,16,,More than 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.103190739556 N,-37.6504398691825 E,5831276,332670
ME_YPL280,"Plenty River at Gorge Rd, South Morang, downstream of bridge",05-Aug-07,10:00:00,820,7.1,14,9,,More than 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.103190739556 N,-37.6504398691825 E,5831276,332670
ME_YPL280,"Plenty River at Gorge Rd, South Morang, downstream of bridge",01-Jul-07,10:00:00,1520,7.4,13,9,,More than 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.103190739556 N,-37.6504398691825 E,5831276,332670
ME_YPL280,"Plenty River at Gorge Rd, South Morang, downstream of bridge",03-Jun-07,10:00:00,1500,7.3,12,10,,More than 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.103190739556 N,-37.6504398691825 E,5831276,332670
ME_YPL280,"Plenty River at Gorge Rd, South Morang, downstream of bridge",06-May-07,10:00:00,710,7.5,16,15,,More than 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.103190739556 N,-37.6504398691825 E,5831276,332670
ME_YPL280,"Plenty River at Gorge Rd, South Morang, downstream of bridge",05-Apr-07,10:00:00,770,7.6,19,17,,More than 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.103190739556 N,-37.6504398691825 E,5831276,332670
ME_YPL280,"Plenty River at Gorge Rd, South Morang, downstream of bridge",04-Mar-07,10:00:00,960,7.7,24,22,,More than 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.103190739556 N,-37.6504398691825 E,5831276,332670
ME_YPL280,"Plenty River at Gorge Rd, South Morang, downstream of bridge",04-Feb-07,10:00:00,1100,7.7,22,21,,More than 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.103190739556 N,-37.6504398691825 E,5831276,332670
ME_YPL280,"Plenty River at Gorge Rd, South Morang, downstream of bridge",15-Oct-02,17:15:00,1030,7.2,10,7.5,10,More than 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.103190739556 N,-37.6504398691825 E,5831276,332670
ME_YPL280,"Plenty River at Gorge Rd, South Morang, downstream of bridge",12-Dec-12,9:40:00,,,,,,,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.103190739556 N,-37.6504398691825 E,5831276,332670
ME_YPL280,"Plenty River at Gorge Rd, South Morang, downstream of bridge",13-Sep-12,9:40:00,,,,,,,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.103190739556 N,-37.6504398691825 E,5831276,332670
ME_YPL280,"Plenty River at Gorge Rd, South Morang, downstream of bridge",20-Jun-12,9:00:00,,,,,,,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.103190739556 N,-37.6504398691825 E,5831276,332670
ME_YPL280,"Plenty River at Gorge Rd, South Morang, downstream of bridge",08-Mar-12,9:15:00,,,,,,,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.103190739556 N,-37.6504398691825 E,5831276,332670
ME_YPL680,Plenty River@ Warriparri Cresent,21-Jun-01,14:00:00,,7.9,,10,90,More than 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.101364763 N,-37.6963002891 E,5826184,332612
ME_YPL680,Plenty River@ Warriparri Cresent,27-Apr-01,11:00:00,480,7.9,,13.5,100,More than 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.101364763 N,-37.6963002891 E,5826184,332612
ME_YPL680,Plenty River@ Warriparri Cresent,19-Mar-01,0:30:00,1080,7.4,21.5,16.5,29,More than 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.101364763 N,-37.6963002891 E,5826184,332612
ME_YPL680,Plenty River@ Warriparri Cresent,07-Dec-01,9:00:00,570,8.6,,15,15,More than 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.101364763 N,-37.6963002891 E,5826184,332612
ME_YPL682,"Kalparrin Lake, west end of the lake (sample point 1) near the overflow spill which enters the Plenty River, Greensborough",18-Aug-10,8:15:00,1380,7.2,8.3,10.7,10,Last 24 hrs,River,plastic,Melbourne,Yarra River,Yarra River,Plenty River,145.096103432 N,-37.6980268604 E,5825983,332152
ME_YPL682,"Kalparrin Lake, west end of the lake (sample point 1) near the overflow spill which enters the Plenty River, Greensborough",22-Jan-10,7:30:00,710,7.2,21.7,22.7,10,Between 1 and 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.096103432 N,-37.6980268604 E,5825983,332152
ME_YPL682,"Kalparrin Lake, west end of the lake (sample point 1) near the overflow spill which enters the Plenty River, Greensborough",12-May-10,8:40:00,170,9.4,9.9,12.1,20,Last 24 hrs,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.096103432 N,-37.6980268604 E,5825983,332152
ME_YPL682,"Kalparrin Lake, west end of the lake (sample point 1) near the overflow spill which enters the Plenty River, Greensborough",09-May-12,11:00:00,1880,7.4,16.5,16,11,Last 24 hrs,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.096103432 N,-37.6980268604 E,5825983,332152
ME_YPL682,"Kalparrin Lake, west end of the lake (sample point 1) near the overflow spill which enters the Plenty River, Greensborough",16-Sep-10,8:30:00,360,7.2,13.2,13,40,Last 24 hrs,River,plastic,Melbourne,Yarra River,Yarra River,Plenty River,145.096103432 N,-37.6980268604 E,5825983,332152
ME_YPL682,"Kalparrin Lake, west end of the lake (sample point 1) near the overflow spill which enters the Plenty River, Greensborough",16-Oct-12,13:19:00,430,7.4,15.5,15.5,9,Between 1 and 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.096103432 N,-37.6980268604 E,5825983,332152
ME_YPL682,"Kalparrin Lake, west end of the lake (sample point 1) near the overflow spill which enters the Plenty River, Greensborough",14-Sep-12,12:00:00,580,7.5,14,11,19,Between 1 and 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.096103432 N,-37.6980268604 E,5825983,332152
ME_YPL682,"Kalparrin Lake, west end of the lake (sample point 1) near the overflow spill which enters the Plenty River, Greensborough",12-Jun-12,13:46:00,1460,7.5,16.5,14,15,Between 1 and 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.096103432 N,-37.6980268604 E,5825983,332152
ME_YPL682,"Kalparrin Lake, west end of the lake (sample point 1) near the overflow spill which enters the Plenty River, Greensborough",10-Oct-09,9:00:00,490,7.3,13.2,12.8,20,Last 24 hrs,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.096103432 N,-37.6980268604 E,5825983,332152
ME_YPL682,"Kalparrin Lake, west end of the lake (sample point 1) near the overflow spill which enters the Plenty River, Greensborough",14-Apr-10,8:30:00,380,7.5,15.6,15.4,15,Between 1 and 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.096103432 N,-37.6980268604 E,5825983,332152
ME_YPL682,"Kalparrin Lake, west end of the lake (sample point 1) near the overflow spill which enters the Plenty River, Greensborough",03-Mar-10,9:15:00,730,7.3,18.4,17.9,10,Between 1 and 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.096103432 N,-37.6980268604 E,5825983,332152
ME_YPL682,"Kalparrin Lake, west end of the lake (sample point 1) near the overflow spill which enters the Plenty River, Greensborough",05-Dec-09,9:45:00,1340,7.4,19.4,18.8,15,Between 1 and 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.096103432 N,-37.6980268604 E,5825983,332152
ME_YPL682,"Kalparrin Lake, west end of the lake (sample point 1) near the overflow spill which enters the Plenty River, Greensborough",10-Jul-12,12:22:00,570,7.3,12.5,10,100,Last 24 hrs,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.096103432 N,-37.6980268604 E,5825983,332152
ME_YPL682,"Kalparrin Lake, west end of the lake (sample point 1) near the overflow spill which enters the Plenty River, Greensborough",05-Nov-10,9:05:00,1990,7.4,14.4,14.2,0,Last 24 hrs,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.096103432 N,-37.6980268604 E,5825983,332152
ME_YPL682,"Kalparrin Lake, west end of the lake (sample point 1) near the overflow spill which enters the Plenty River, Greensborough",04-Aug-12,12:30:00,1670,7.2,15,13,21,Between 1 and 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.096103432 N,-37.6980268604 E,5825983,332152
ME_YPL682,"Kalparrin Lake, west end of the lake (sample point 1) near the overflow spill which enters the Plenty River, Greensborough",12-Mar-11,9:30:00,1150,7.3,21,18,20,Between 1 and 7 days ago,River,other,Melbourne,Yarra River,Yarra River,Plenty River,145.096103432 N,-37.6980268604 E,5825983,332152
ME_YPL682,"Kalparrin Lake, west end of the lake (sample point 1) near the overflow spill which enters the Plenty River, Greensborough",17-Dec-10,8:55:00,1490,7.4,19.4,18.2,20,Between 1 and 7 days ago,River,other,Melbourne,Yarra River,Yarra River,Plenty River,145.096103432 N,-37.6980268604 E,5825983,332152
ME_YPL682,"Kalparrin Lake, west end of the lake (sample point 1) near the overflow spill which enters the Plenty River, Greensborough",19-Jun-10,9:10:00,140,8.2,11.1,12,30,Last 24 hrs,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.096103432 N,-37.6980268604 E,5825983,332152
ME_YPL682,"Kalparrin Lake, west end of the lake (sample point 1) near the overflow spill which enters the Plenty River, Greensborough",17-Jul-10,9:30:00,230,7.4,7,10.2,20,Between 1 and 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.096103432 N,-37.6980268604 E,5825983,332152
ME_YPL682,"Kalparrin Lake, west end of the lake (sample point 1) near the overflow spill which enters the Plenty River, Greensborough",29-Jan-11,10:00:00,1540,7.4,31,20,15,More than 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.096103432 N,-37.6980268604 E,5825983,332152
ME_YPL682,"Kalparrin Lake, west end of the lake (sample point 1) near the overflow spill which enters the Plenty River, Greensborough",02-Jun-11,9:30:00,1990,7.9,12,9,5,,River,packets,Melbourne,Yarra River,Yarra River,Plenty River,145.096103432 N,-37.6980268604 E,5825983,332152
ME_YPL682,"Kalparrin Lake, west end of the lake (sample point 1) near the overflow spill which enters the Plenty River, Greensborough",05-Sep-09,10:00:00,200,8.3,14.3,12.6,50,Between 1 and 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.096103432 N,-37.6980268604 E,5825983,332152
ME_YPL682,"Kalparrin Lake, west end of the lake (sample point 1) near the overflow spill which enters the Plenty River, Greensborough",14-Nov-09,9:40:00,830,7.3,29,21.5,20,More than 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.096103432 N,-37.6980268604 E,5825983,332152
ME_YPL682,"Kalparrin Lake, west end of the lake (sample point 1) near the overflow spill which enters the Plenty River, Greensborough",18-Apr-12,15:00:00,2000,7.4,23,19,,,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.096103432 N,-37.6980268604 E,5825983,332152
ME_YPL682,"Kalparrin Lake, west end of the lake (sample point 1) near the overflow spill which enters the Plenty River, Greensborough",27-Nov-11,9:30:00,,,,,,,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.096103432 N,-37.6980268604 E,5825983,332152
ME_YPL690,Plenty River at Kalparrin Ave (at Ford Crossing) Greensborough,09-Dec-10,13:30:00,270,8.8,25,22.5,250,Last 24 hrs,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.102858919 N,-37.698640457 E,5825927,332749
ME_YPL690,Plenty River at Kalparrin Ave (at Ford Crossing) Greensborough,11-Nov-10,10:15:00,410,7.8,24,18.5,50,Last 24 hrs,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.102858919 N,-37.698640457 E,5825927,332749
ME_YPL690,Plenty River at Kalparrin Ave (at Ford Crossing) Greensborough,29-Sep-10,13:48:00,520,10,14.5,13,46,Last 24 hrs,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.102858919 N,-37.698640457 E,5825927,332749
ME_YPL690,Plenty River at Kalparrin Ave (at Ford Crossing) Greensborough,17-Jun-10,14:00:00,360,7.8,10,9,58,Last 24 hrs,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.102858919 N,-37.698640457 E,5825927,332749
ME_YPL690,Plenty River at Kalparrin Ave (at Ford Crossing) Greensborough,17-Jun-10,10:00:00,360,7.8,10,9,58,Last 24 hrs,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.102858919 N,-37.698640457 E,5825927,332749
ME_YPL690,Plenty River at Kalparrin Ave (at Ford Crossing) Greensborough,13-May-10,9:40:00,390,8.5,17,12.5,30,Last 24 hrs,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.102858919 N,-37.698640457 E,5825927,332749
ME_YPL690,Plenty River at Kalparrin Ave (at Ford Crossing) Greensborough,23-Feb-10,13:00:00,400,7.4,26,22,80,Last 24 hrs,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.102858919 N,-37.698640457 E,5825927,332749
ME_YPL690,Plenty River at Kalparrin Ave (at Ford Crossing) Greensborough,04-Aug-06,9:30:00,630,7.5,10,9,200,Last 24 hrs,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.102858919 N,-37.698640457 E,5825927,332749
ME_YPL690,Plenty River at Kalparrin Ave (at Ford Crossing) Greensborough,24-Jul-09,11:00:00,,,,,,More than 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.102858919 N,-37.698640457 E,5825927,332749
ME_YPL690,Plenty River at Kalparrin Ave (at Ford Crossing) Greensborough,20-Jul-10,14:00:00,290,5.9,10,9,80,Last 24 hrs,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.102858919 N,-37.698640457 E,5825927,332749
ME_YPL690,Plenty River at Kalparrin Ave (at Ford Crossing) Greensborough,25-Aug-10,14:00:00,350,8.5,10,9,98,Last 24 hrs,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.102858919 N,-37.698640457 E,5825927,332749
ME_YPL690,Plenty River at Kalparrin Ave (at Ford Crossing) Greensborough,09-Dec-10,13:30:00,270,8.8,25,22.5,250,Last 24 hrs,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.102858919 N,-37.698640457 E,5825927,332749
ME_YPL690,Plenty River at Kalparrin Ave (at Ford Crossing) Greensborough,03-May-10,14:00:00,530,7.4,17,14,40,Between 1 and 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.102858919 N,-37.698640457 E,5825927,332749
ME_YPL690,Plenty River at Kalparrin Ave (at Ford Crossing) Greensborough,25-Jan-10,13:00:00,450,7.6,25.9,23,35,Between 1 and 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.102858919 N,-37.698640457 E,5825927,332749
ME_YPL690,Plenty River at Kalparrin Ave (at Ford Crossing) Greensborough,25-Mar-10,14:30:00,410,6.9,28,21,80,More than 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.102858919 N,-37.698640457 E,5825927,332749
ME_YPL690,Plenty River at Kalparrin Ave (at Ford Crossing) Greensborough,06-Oct-06,10:00:00,760,7.8,16,12.5,20,More than 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.102858919 N,-37.698640457 E,5825927,332749
ME_YPL690,Plenty River at Kalparrin Ave (at Ford Crossing) Greensborough,16-Nov-09,15:00:00,520,8,26,25,10,More than 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.102858919 N,-37.698640457 E,5825927,332749
ME_YPL690,Plenty River at Kalparrin Ave (at Ford Crossing) Greensborough,24-Nov-06,10:00:00,500,7,,,25,More than 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.102858919 N,-37.698640457 E,5825927,332749
ME_YPL690,Plenty River at Kalparrin Ave (at Ford Crossing) Greensborough,07-Jul-06,10:10:00,800,7.4,10,9,20,More than 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.102858919 N,-37.698640457 E,5825927,332749
ME_YPL690,Plenty River at Kalparrin Ave (at Ford Crossing) Greensborough,25-Oct-12,18:30:00,,,,,,,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.102858919 N,-37.698640457 E,5825927,332749
ME_YPL693,"Plenty River under Main Road (Circuit St) Bridge, Greensborough",19-Jul-11,12:15:00,370,7.7,16.1,10,40,Last 24 hrs,River,plastic,Melbourne,Yarra River,Yarra River,Plenty River,145.107323088 N,-37.7006047636 E,5825717,333147
ME_YPL693,"Plenty River under Main Road (Circuit St) Bridge, Greensborough",19-Apr-11,11:00:00,310,7.9,19.5,15.7,70,Between 1 and 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.107323088 N,-37.7006047636 E,5825717,333147
ME_YPL693,"Plenty River under Main Road (Circuit St) Bridge, Greensborough",16-Aug-10,10:55:00,300,7,15.5,10.4,90,Last 24 hrs,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.107323088 N,-37.7006047636 E,5825717,333147
ME_YPL693,"Plenty River under Main Road (Circuit St) Bridge, Greensborough",16-Nov-10,10:25:00,470,7.9,16.4,17.9,80,Between 1 and 7 days ago,River,,Melbourne,Yarra River,Yarra River,Plenty River,145.107323088 N,-37.7006047636 E,5825717,333147
